"id_discente","matricula","ano_ingresso","periodo_ingresso","periodo_atual","sexo","idade","raça","pais","curso","nivel","modalidade","estado","polo","forma_ingresso","discente_situacao","beneficiado_auxilio","prazo_conclusao","data_colacao_grau"
"b35f8b5c59710634d97654d4d52ba711"," 2017108***","2017","1","6","M","21","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20241",""
"b3744f2dea8504f4e746d0e553ddab7d"," 2019101***","2019","1","2","M","42","Parda","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"b37c09779c4d9d2f0555bf1e4f6884cd"," 2018203***","2018","2","","F","24","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b38c7a4bef14c211ebdc502bfa5161b0"," 2018100***","2018","1","4","F","24","Não declarada","Brasil","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","t","20241",""
"b38ed0b6e5a8e6b18b64fa54e6161164"," 2015106***","2015","1","10","M","22","Parda","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"b390a7ccf1de8b11620ce649b955b29e"," 2018207***","2018","2","3","M","20","Negra","Brasil","HISTÓRIA","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20241",""
"b39ec5fed6b61f5bea4cc636cc97b8b7"," 2019205***","2019","2","1","F","31","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20221",""
"b3b0be35fa9d06189596d9747c37759d"," 2019105***","2019","1","2","F","21","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20261",""
"b3b14b9c9b8b0cc7cfea3d43d7c3ba25"," 2018207***","2018","2","3","F","36","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20211",""
"b3b98e83527b3b156a28079c9f812ca4"," 2019201***","2019","2","3","M","25","Negra","Guiné Bissau","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20232",""
"b3bda55f2e1a35c337fcef13da8de9b9"," 2017202***","2017","2","","M","32","Parda","Brasil","GESTÃO EM SAÚDE 2017.2","L","A Distância","Ceará","Limoeiro do Norte","PROCESSO SELETIVO","ATIVO","f","",""
"b3c6cd07249ac18075a302b574291625"," 2017208***","2017","2","5","F","24","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"b3c949a6e0af1e46c3872745ae69d56d"," 2018212***","2018","2","3","F","36","Não declarada","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20211",""
"b3d054c8dd98ac846f82d5420fe6f673"," 2018203***","2018","2","","F","29","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b3f216aa350f7653a405ede475e825fd"," 2017212***","2017","2","6","M","24","Negra","Guiné Bissau","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20221",""
"b3fbbdadf3c81740e338805f7039f997"," 2017114***","2017","1","6","M","25","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20202",""
"b401e9f7c3f9dc396644513aed029b7c"," 2019200***","2019","2","","M","47","Parda","Brasil","MESTRADO ACADÊMICO EM ENERGIA E AMBIENTE","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"b40c423f567de8948d28122bd878978f"," 2015304***","2015","3","9","M","33","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","f","20201",""
"b41571146c9ee6aa597558a1d5f7ff15"," 2018108***","2018","1","4","M","22","Parda","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"b41bb46f7fd5226c441cf170f41b07f6"," 2018204***","2018","2","","F","27","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b41e0ab39b838f1cb97f706dece97002"," 2018210***","2018","2","3","M","21","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","t","20211",""
"b4226f5a2cec7a52757dcd75071d5a18"," 2017200***","2017","2","","F","35","Parda","Brasil","SAÚDE DA FAMÍLIA - 2017.2","L","A Distância","Ceará","Limoeiro do Norte","PROCESSO SELETIVO","ATIVO","f","",""
"b426ffca17326d6e447276c329ef0301"," 2014104***","2014","1","11","F","33","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"b43e2f317268068a6cf94ecae06f64c5"," 2018205***","2018","2","3","M","26","Negra","Angola","RELAÇÕES INTERNACIONAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"b443abad25b8e2ffac7e1a9d951b6ef7"," 2018103***","2018","1","4","M","29","Indígena","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"b467fa47de4b72216c68ea39044dbad8"," 2017113***","2017","1","5","M","66","Parda","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20201",""
"b485d185ec48ec51a10291e4d0769aa3"," 2018201***","2018","2","","F","37","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b4860d5cd7504f3c1f8a71fe1bff2235"," 2019203***","2019","2","1","M","19","Branca","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20262",""
"b48f54421dbf11eeb9836f82e7ca6c08"," 2019108***","2019","1","2","F","19","Negra","Angola","CIÊNCIAS BIOLÓGICAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20251",""
"b499fb5aea2a0b5c908068421a287fee"," 2014105***","2014","1","12","M","28","Negra","Guiné Bissau","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20211",""
"b49b3fefb2cc54e811a703d3e4c248a0"," 2015200***","2015","2","9","F","26","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","ATIVO","f","20211",""
"b4a7002e0b2ca473a78913e71ea6e744"," 2019100***","2019","1","","M","39","Parda","Brasil","PROGRAMA DE PÓS-GRADUAÇÃO INTERDISCIPLINAR EM HUMANIDADES","E","Presencial","Ceará","","SELECAO POS-GRADUACAO","ATIVO","f","",""
"b4a9ffc5c43cb0f73bef7de6bb8ba294"," 2017100***","2017","1","6","M","22","Não declarada","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20222",""
"b4b554745ba1a2c10991b5cc14b507d4"," 2016101***","2016","1","8","F","25","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"b4cd107313486758a216cf545bd9541b"," 2015101***","2015","1","10","M","23","Negra","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","t","20232",""
"b4cfa7e138a9086f58b4a2902323149d"," 2019108***","2019","1","2","M","27","Negra","Guiné Bissau","ENGENHARIA DA COMPUTAÇÃO","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20251",""
"b4dfd01cffbc064cf9e848a532703dda"," 2015201***","2015","2","9","M","37","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Limoeiro do Norte","VESTIBULAR","ATIVO","f","20211",""
"b4f8d728a1e2c8dffed4c3a160f7735d"," 2019106***","2019","1","2","F","22","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20232",""
"b4fda91405e52d19d7144cefa5aeb4a0"," 2017101***","2017","1","6","M","30","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20222",""
"b5022417b9a73d5422d0f3cbbfdff22b"," 2017101***","2017","1","6","F","23","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","SiSU","ATIVO","f","20222",""
"b507cd26c334ce657cd1c9884f152c83"," 2018106***","2018","1","4","M","20","Branca","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"b50db8b6ae4f9244936d04aa2b02e855"," 2017204***","2017","2","","M","28","Negra","Guiné Bissau","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b50f364dda8ead88349b1ff8b92bc29e"," 2017111***","2017","1","7","F","25","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","t","20212",""
"b51606dd7c651967109620c2b43d33ad"," 2017115***","2017","1","5","F","42","Branca","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20212",""
"b51ef5a1389f2c8712d8c4e5fdc5b4d5"," 2017211***","2017","2","5","F","39","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"b528ce445f5087779ca27e48f9560fd4"," 2019204***","2019","2","1","M","24","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","f","20262",""
"b536c2c2a1215bef5690cecd9611caa4"," 2017110***","2017","1","6","M","25","Negra","Angola","MATEMÁTICA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"b53d7e08bb0b2ab177610c8713f8b8c4"," 2018100***","2018","1","4","M","25","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","REOPCAO","ATIVO","t","20251",""
"b53db7ea5918af64fe891a8bea363b88"," 2018202***","2018","2","","F","33","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b5472dab9666320a21263b6bc9fc6320"," 2018104***","2018","1","4","F","28","Parda","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"b549de1625398026da05f1613412345e"," 2018200***","2018","2","","F","42","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b54a4c43af27024ba2e4324826b94241"," 2019105***","2019","1","2","M","45","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20272",""
"b54f51ecdef2cd069002e4a801ae6d8c"," 2016104***","2016","1","8","F","24","Negra","São Tomé e Príncipe","ENFERMAGEM","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20231",""
"b54f966eea02c23abcf33d68aceecde5"," 2017109***","2017","1","6","M","29","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","ATIVO","f","20252",""
"b5520e922c16a216778142e229ca27c5"," 2016214***","2016","2","7","F","22","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20212",""
"b56c6b31ca39d3d8aafa80ca9ed9a922"," 2018201***","2018","2","","F","32","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b5756997a4e511cb4c76f1de3f351c0a"," 2014303***","2014","3","10","F","43","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20201",""
"b585a4f7b0433d66f9056c8cae285856"," 2019100***","2019","1","2","F","23","Negra","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","f","20242",""
"b5896ffd993cd85859f9c6a7f4089371"," 2018107***","2018","1","4","M","22","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20232",""
"b594ad82d2cfc1adfe820850b85a2117"," 2018208***","2018","2","3","M","36","Negra","Brasil","HISTÓRIA","G","Presencial","Bahia","","PORTADOR DE DIPLOMA","ATIVO","f","20241",""
"b59d259fdafd11275b33187c48007098"," 2017115***","2017","1","6","F","20","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","SiSU","ATIVO","f","20241",""
"b59f1d68f13974cdb5a77c6fc18d8f94"," 2018205***","2018","2","3","M","24","Negra","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20231",""
"b5b15cf739aa114d8725a6f713e888f8"," 2017210***","2017","2","5","M","24","Negra","Angola","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","FORMANDO","t","20211",""
"b5b9024e58eb10145c8acd16633712e8"," 2017200***","2017","2","","F","24","Parda","Brasil","SAÚDE DA FAMÍLIA - 2017.2","L","A Distância","Ceará","Limoeiro do Norte","PROCESSO SELETIVO","ATIVO","f","",""
"b5cf05929273106b55306c1a68406263"," 2018104***","2018","1","4","M","27","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"b5d6f548cc2174472eadd1495f0d7866"," 2016214***","2016","2","7","F","34","Parda","Brasil","ENFERMAGEM","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20232",""
"b5d74099decb58e4568aefd46266f4db"," 2019104***","2019","1","2","F","19","Branca","Brasil","LETRAS - LÍNGUA INGLESA","G","Presencial","Ceará","","SISURE","ATIVO","f","20262",""
"b5e238187a8c01a67e49d691663e9031"," 2017215***","2017","2","5","M","25","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","t","20231",""
"b5e95f98d4bfce9bf16289ef801f64a8"," 2016104***","2016","1","8","M","21","Não declarada","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"b5ee4e5ef69389c2ba28799ed4d4ccba"," 2017109***","2017","1","6","F","21","Parda","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"b6058770a0b9dd530a98944ee983cdf0"," 2015101***","2015","1","10","M","23","Negra","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","f","20202",""
"b6079e35d52d0321f65d323e0f6257ec"," 2017201***","2017","2","","M","29","Parda","Brasil","SAÚDE DA FAMÍLIA - 2017.2","L","A Distância","Pará","Redenção","NAO INFORMADO","ATIVO","f","",""
"b60869efb80845029458821fec82e073"," 2018203***","2018","2","","F","30","Parda","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b60a59793f8a6f6e82ebf9118834a73f"," 2016208***","2016","2","8","F","32","Parda","Brasil","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","FORMANDO","f","20211",""
"b61b29d13cb85f88f282105f76ae618d"," 2015200***","2015","2","9","M","32","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","ATIVO","f","20211",""
"b6345f65cf033b0431f96f6ea1d629f1"," 2018102***","2018","1","4","M","21","Negra","Angola","QUIMÍCA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20241",""
"b64095efbc2f1e1d7583f628ed0c419f"," 2016214***","2016","2","7","M","26","Não declarada","Brasil","AGRONOMIA","G","Presencial","Ceará","","TRANSFERÊNCIA VOLUNTÁRIA","ATIVO","f","20232",""
"b650dc36baae1f8a74f5d760f40d7905"," 2019200***","2019","2","0","F","40","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20221",""
"b65a901c43f3892bb76a7609ff0e247a"," 2017113***","2017","1","6","F","28","Parda","Brasil","PEDAGOGIA","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20212",""
"b668c58c88615f2cd17c61edac4c5430"," 2017205***","2017","2","","M","36","Branca","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Piquet Carneiro","PROCESSO SELETIVO","ATIVO","f","",""
"b66a5676d48658bce85dd966f398f454"," 2017206***","2017","2","5","F","33","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"b66add8dec44fd0cce3cdcc4715ceb65"," 2019106***","2019","1","2","F","30","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20212",""
"b680e7bf38141ca94e8b51a8e7d346d9"," 2019108***","2019","1","2","M","25","Negra","Guiné Bissau","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20241",""
"b68bea7a17ba55abf76067c1beee3b64"," 2019107***","2019","1","2","M","26","Negra","Angola","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20272",""
"b6aa5d4cd5ce8989b4775ecfe350296d"," 2019107***","2019","1","2","M","23","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20222",""
"b6b6dd856e285ba27b8598889377f525"," 2015107***","2015","1","10","M","26","Negra","Guiné Bissau","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20221",""
"b6d86123225a4c6cc2d5bbc6e5ade0ce"," 2018202***","2018","2","","F","30","Branca","Brasil","SAÚDE DA FAMÍLIA - 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b6da61056ac54a2b23021d58418baab0"," 2015301***","2015","3","8","F","30","Parda","Brasil","LETRAS - LÍNGUA PORTUGUESA","G","Presencial","Bahia","","SiSU","ATIVO","t","20211",""
"b6ecc6a3d745a8177045401535ae8e4e"," 2017204***","2017","2","","F","30","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Ceará","Piquet Carneiro","PROCESSO SELETIVO","ATIVO","f","",""
"b6f84aea1706593f60251eeada838d75"," 2017214***","2017","2","5","F","20","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","f","20211",""
"b70dc36e5b504bce3d7d824b89d3602b"," 2017210***","2017","2","5","M","22","Parda","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20212",""
"b716e1400bef1cbdb7ac9b4c68ddc88e"," 2017109***","2017","1","6","F","25","Negra","Guiné Bissau","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","t","20202",""
"b7209782b36fb87680bca619dfbc4f73"," 2016102***","2016","1","8","M","22","Negra","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20231",""
"b732f2a4e6de3ea614e150b059ee6a8b"," 2018205***","2018","2","5","F","39","Parda","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20222",""
"b73c9104ce5a6a8ccec5179ddf8e4b0a"," 2017205***","2017","2","","F","38","Parda","Brasil","GESTÃO PÚBLICA MUNICIPAL - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"b73e2b6fa2572f19ef8a22ab6577beb3"," 2017209***","2017","2","5","F","52","Não declarada","Brasil","SOCIOLOGIA","G","Presencial","Ceará","","PORTADOR DE DIPLOMA","ATIVO","f","20212",""
"b751fdba5d3b1b65348e8804a39427e5"," 2016209***","2016","2","7","F","19","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20221",""
"b75b0a1aedbda27f432da3a33a070530"," 2017103***","2017","1","","M","35","Parda","Brasil","GESTÃO EM SAÚDE 2017.1","L","A Distância","Ceará","Piquet Carneiro","PROCESSO SELETIVO","ATIVO","f","",""
"b76726a68f6fed6055864a7350642307"," 2018205***","2018","2","5","M","27","Negra","Guiné Bissau","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"b767d73b0543e04fa5c8d2d0bf720140"," 2017204***","2017","2","","F","44","Negra","Brasil","GESTÃO EM SAÚDE 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"b768bbf3f4d320acd5abdbb036fbec5d"," 2017206***","2017","2","","M","32","Parda","Brasil","GESTÃO PÚBLICA - 2017.2","L","A Distância","Bahia","São Francisco do Conde","PROCESSO SELETIVO","ATIVO","f","",""
"b7956a54a3f5d35502c4278132139b86"," 2019204***","2019","2","1","M","22","Indígena","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20251",""
"b7968dbceacea16af2db4879a8742c8c"," 2018212***","2018","2","3","F","18","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","f","20221",""
"b7a20ad3885026abcf598a2f3b99eb44"," 2019106***","2019","1","2","F","37","Negra","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20241",""
"b7a22fcc9677cd881aa901a058683300"," 2018207***","2018","2","3","F","19","Negra","Brasil","HUMANIDADES","G","Presencial","Ceará","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","t","20221",""
"b7bd35e4690de2371818295317338070"," 2015105***","2015","1","10","F","22","Parda","Brasil","MATEMÁTICA","G","Presencial","Ceará","","SiSU","ATIVO","t","20211",""
"b7cbe6bf9a60ed9078af481cc768ce04"," 2018209***","2018","2","3","F","23","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SISURE/REMANESCENTES","ATIVO","t","20241",""
"b7cea26ad133916be0b256bf63e2de78"," 2019101***","2019","1","2","M","47","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20212",""
"b7eef9a7da927255da1541b1922b9a39"," 2019205***","2019","2","1","M","21","Negra","Angola","AGRONOMIA","G","Presencial","Ceará","","SELEÇÃO DE ESTUDANTES ESTRANGEIROS","ATIVO","f","20262",""
"b8022983485eeef5cfb5322f054cc222"," 2018205***","2018","2","5","F","28","Negra","Guiné Bissau","HISTÓRIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","t","20222",""
"b818fde7ec4049d55c297c80aa43e980"," 2018208***","2018","2","3","F","43","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SELEÇÃO DE ALUNOS QUILOMBOLAS OU INDÍGENAS","ATIVO","f","20211",""
"b82c4c17fd6cc4f597881d4993cb2213"," 2016213***","2016","2","7","M","37","Não declarada","Brasil","ANTROPOLOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20202",""
"b82d69f4241a5625f63456534f2e33c1"," 2016208***","2016","2","7","M","29","Parda","Brasil","AGRONOMIA","G","Presencial","Ceará","","SiSU","ATIVO","t","20232",""
"b82dda997011c70764c29f1566a19205"," 2019107***","2019","1","2","F","19","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","REOPCAO","ATIVO","f","20272",""
"b83681a20ab1aeb3c7015db2d7cb11b0"," 2014104***","2014","1","12","M","22","Parda","Brasil","ENGENHARIA DE ENERGIAS","G","Presencial","Ceará","","SiSU","FORMANDO","f","20222",""
"b84635e23ade2357e3ed8f1dc8f2a087"," 2019107***","2019","1","4","F","22","Parda","Brasil","CIÊNCIAS SOCIAIS","G","Presencial","Bahia","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20231",""
"b84ad2d11f624ad8c5fc90508cc538af"," 2015100***","2015","1","7","F","25","Parda","Brasil","HUMANIDADES","G","Presencial","Ceará","","SiSU","ATIVO","t","20201",""
"b84d43fe0498d4d4f31ed5bd5f0089cd"," 2018204***","2018","2","4","M","25","Parda","Brasil","PEDAGOGIA","G","Presencial","Ceará","","REINGRESSO SEGUNDO CICLO","ATIVO","f","20221",""
"b8552800d03884e96bc750f519e3c3e0"," 2017115***","2017","1","6","F","26","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20221",""
"b85e2414d855acfffbdd1889275fe2eb"," 2018203***","2018","2","","F","31","Parda","Brasil","GESTÃO EM SAÚDE 2018.2","L","A Distância","Ceará","Redenção","PROCESSO SELETIVO","ATIVO","f","",""
"b85ec593112aac0825a21c35682765e1"," 2019200***","2019","2","0","F","20","Negra","Brasil","HUMANIDADES","G","Presencial","Bahia","","SiSU","ATIVO","f","20221",""
"b875c4fbaee0a239b97b1f005d680e14"," 2019102***","2019","1","2","F","19","Parda","Brasil","QUIMÍCA","G","Presencial","Ceará","","SiSU","ATIVO","t","20251",""
"b87a758c8bc2f8004931a40b027db8bb"," 2017207***","2017","2","5","M","36","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"b87a91dcc39fa772b50d09a12e3c6e8e"," 2018105***","2018","1","4","F","23","Parda","Brasil","LETRAS -  LÍNGUA PORTUGUESA","G","Presencial","Ceará","","SiSU","ATIVO","f","20231",""
"b87f1ead385f557d504a4d2a0e403dfd"," 2017208***","2017","2","5","F","32","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Aracati","VESTIBULAR","ATIVO","f","20231",""
"b881dc26f0cb5bdc3959bbf481032730"," 2017108***","2017","1","6","F","21","Parda","Brasil","ADMINISTRAÇÃO PÚBLICA - SEMESTRAL","G","Presencial","Ceará","","SiSU","ATIVO","t","20222",""
"b88cfe4444a2ef719fa0d97385d9a39d"," 2019200***","2019","2","","F","43","Parda","Brasil","ENSINO E FORMAÇÃO DOCENTE","E","Presencial","Ceará","","Ingresso em Mestrado Por Associação","ATIVO","f","",""
"b89fe7fe7ad17f613ff1cb17ee748ac3"," 2015200***","2015","2","9","M","28","Branca","Brasil","ADMINISTRAÇÃO PÚBLICA","G","A Distância","Ceará","Redenção","VESTIBULAR","ATIVO","f","20211",""
